Year,Month,Day,Period,1,2,3
2020,2,17,26,998.6403458666667,1107.164179,1556.2637623333333
2020,2,17,27,985.0210490333333,1100.5970151666668,1548.9422776666668
2020,2,17,28,987.83138015,1093.4328358333335,1544.0861908333336
2020,2,17,29,988.4258732500001,1088.283582,1533.9257628333335
2020,2,17,30,973.40141085,1082.3880598333333,1526.604278
2020,2,17,31,979.4003868499999,1078.2089553333333,1513.3807798333335
2020,2,17,32,986.37216975,1079.1044776666665,1503.3697705000002
2020,2,17,33,1000.0995561666667,1082.0895523333334,1496.8700848333335
2020,2,17,34,1040.2008193333334,1119.9253731666665,1509.9441648333334
2020,2,17,35,1107.7028103333334,1201.3432838333335,1560.970431
2020,2,17,36,1150.5603595,1274.7761193333333,1612.743787333333
2020,2,17,37,1175.1507566666667,1351.1194028333332,1730.2610885000001
2020,2,17,38,1208.2802368333334,1429.402985,1788.459421166667
2020,2,17,39,1185.5814086666667,1405.2238805,1753.9438501666666
2020,2,17,40,1160.828877,1375.5223881666668,1723.6866938333335
2020,2,17,41,1148.2904766666668,1370.0746268333332,1707.6242528333335
2020,2,17,42,1110.5131415,1350.5970146666666,1691.9353568333336
2020,2,17,43,1061.3323471666665,1308.955224,1628.8809373333333
2020,2,17,44,1012.0434634500001,1270.074627,1582.337213
2020,2,17,45,971.4017521833333,1221.194029666667,1496.6459578333333
2020,2,17,46,939.8936170166667,1187.0149253333334,1436.8040263333335
2020,2,17,47,928.1658892,1145.8955226666667,1362.5432525
2020,2,17,48,922.1128683333335,1109.1044778333332,1302.7013209999998
2020,2,18,1,915.4653544166667,1084.4776118333332,1263.8526266666668
2020,2,18,2,918.7080441333333,1071.044776,1217.6077385
2020,2,18,3,919.0323131333333,1061.9402983333332,1198.2581
2020,2,18,4,925.4636477500002,1059.6268655000001,1177.5636993333333
2020,2,18,5,933.0839685833333,1058.9552238333333,1167.4032715
2020,2,18,6,946.3789964666668,1066.1194028333332,1153.7315193333332
2020,2,18,7,967.5105245333334,1068.7313434999999,1141.7033656666665
2020,2,18,8,1004.0448286666666,1082.3880598333333,1144.3928908333335
2020,2,18,9,1061.7647061666667,1097.3880594999998,1150.369613333333
2020,2,18,10,1151.7493458333336,1129.9253731666668,1180.5520603333334
2020,2,18,11,1277.511662333333,1186.8656715,1213.4240326666668
2020,2,18,12,1354.8498121666669,1241.0447761666667,1284.3976091666666
2020,2,18,13,1387.8712024999998,1287.8358208333332,1383.6859076666667
2020,2,18,14,1374.9544886666665,1305.5970148333333,1451.8952500000003
2020,2,18,15,1309.7223803333331,1286.2686566666669,1518.6851210000002
2020,2,18,16,1233.1949025,1243.5074626666667,1541.0978294999998
2020,2,18,17,1181.8523153333333,1246.6417909999998,1602.8074864999999
2020,2,18,18,1138.5083628333334,1242.9104478333331,1611.2496068333332
2020,2,18,19,1115.3771758333332,1248.3582091666667,1641.7308901666668
2020,2,18,20,1096.7317103333335,1224.1044773333333,1658.2415853333334
2020,2,18,21,1076.3568098333335,1197.9104476666666,1689.0964139999999
2020,2,18,22,1056.7925816666668,1180.522388,1692.6824473333334
2020,2,18,23,1049.064171,1174.1791046666667,1694.624882
2020,2,18,24,1036.6879053333334,1154.1791043333333,1687.9010693333337
2020,2,18,25,1023.7171463333334,1144.8507461666666,1685.5850896666668
2020,2,18,26,1013.3405395,1137.9850748333333,1682.5967283333332
2020,2,18,27,1006.206622,1131.2686566666669,1677.8900598333337
2020,2,18,28,999.6671974833334,1118.2835821666665,1671.4650835
2020,2,18,29,997.8837182666667,1106.7910448333334,1658.7645486666668
2020,2,18,30,995.7219251333332,1096.2686568333336,1652.9372443333334
2020,2,18,31,1000.9102285833334,1091.641791,1639.7137464999998
2020,2,18,32,1001.1264076666666,1090.8208953333333,1623.6513053333335
2020,2,18,33,1010.0978496666667,1095.597015,1606.9164831666667
2020,2,18,34,1054.8469678333333,1134.2537311666667,1616.1056935
2020,2,18,35,1130.4556833333334,1214.1791045,1663.172381
2020,2,18,36,1177.582774,1294.1044775,1714.945737666667
2020,2,18,37,1200.011378,1378.1343285,1836.2731990000002
2020,2,18,38,1233.2489475000002,1466.1194028333332,1888.7936458333334
2020,2,18,39,1213.8468540000001,1439.4029851666664,1853.5309845
2020,2,18,40,1188.9862328333334,1417.4626863333333,1815.055835
2020,2,18,41,1179.474343,1402.6865671666667,1784.0515886666665
2020,2,18,42,1142.1834111666665,1374.2537313333335,1754.5415225
2020,2,18,43,1088.5709408333335,1327.0895523333331,1660.4081471666668
2020,2,18,44,1036.0393673333335,1285.1492538333334,1601.2385970000003
2020,2,18,45,989.6689043166667,1246.1940299999999,1515.995596
2020,2,18,46,961.8358175,1202.0895521666666,1455.1077385
2020,2,18,47,948.9191034166666,1156.7164176666665,1375.9161685
2020,2,18,48,944.1091136666668,1118.7313431666664,1311.8158225
2020,2,19,1,934.9755375999998,1097.3880596666668,1262.5825731666666
2020,2,19,2,939.3531687499999,1079.5522388333331,1221.5673168333333
2020,2,19,3,941.0285584,1069.7014925,1201.097043
2020,2,19,4,948.8650585833334,1061.641791,1174.5753381666666
2020,2,19,5,958.1067243333332,1055.8955225,1157.2428438333334
2020,2,19,6,967.4024348666666,1058.3582088333335,1141.3298206666666
2020,2,19,7,987.7773353166666,1060.074627,1142.5998741666665
2020,2,19,8,1025.8248946666665,1073.0597015,1140.0597673333332
2020,2,19,9,1089.6518373333333,1080.9701495000002,1142.4504561666668
2020,2,19,10,1183.4736601666666,1109.5522388333336,1170.6157596666665
2020,2,19,11,1307.3984524999998,1166.4179105,1205.8037118333334
2020,2,19,12,1382.7909888333334,1205.8955225000002,1292.7650203333333
2020,2,19,13,1417.8660826666667,1233.1343285,1405.5756528333332
2020,2,19,14,1403.976561666667,1251.1194031666666,1466.8370556666669
2020,2,19,15,1332.2590736666668,1243.880597,1513.2313620000002
2020,2,19,16,1252.8672204999998,1207.0895523333331,1531.3109466666667
2020,2,19,17,1193.9583570000002,1204.1044776666668,1602.5086506666667
2020,2,19,18,1144.6694731666666,1200.3731341666664,1609.7554261666667
2020,2,19,19,1119.106269,1193.3582091666667,1626.4155393333333
2020,2,19,20,1093.7592444999998,1181.4925373333333,1635.0070776666664
2020,2,19,21,1074.8975993333333,1169.3283585,1667.8790501666665
2020,2,19,22,1051.7123676666668,1148.3582088333335,1680.5795846666667
2020,2,19,23,1039.011833,1127.0149251666667,1686.855143
2020,2,19,24,1028.5271363333334,1125.1492536666667,1681.326675166667
2020,2,19,25,1017.2317670000001,1124.7014925,1678.2636046666667
2020,2,19,26,1008.1522358333333,1120.5223876666666,1679.0854043333331
2020,2,19,27,1000.2076457500001,1115.0,1676.9935513333337
2020,2,19,28,994.6950733833334,1104.9253731666668,1673.108682
2020,2,19,29,990.2633974333334,1097.3134328333333,1663.0976725
2020,2,19,30,988.4258732499999,1085.0746268333332,1658.4657126666668
2020,2,19,31,991.0740698666667,1086.4925373333333,1642.7021075
2020,2,19,32,992.1549664166668,1085.0746268333332,1631.3463353333336
2020,2,19,33,995.4517009833335,1083.0597015,1620.3641081666667
2020,2,19,34,1035.7150983333333,1114.7014925,1617.1516200000003
2020,2,19,35,1102.0281031666666,1186.7910448333334,1635.3806228333333
2020,2,19,36,1145.7503696666665,1252.537313666667,1678.0394778333336
2020,2,19,37,1175.9073841666668,1313.2089553333333,1789.5800565000002
2020,2,19,38,1210.7662986666667,1392.0895523333336,1834.106637333333
2020,2,19,39,1181.6361361666668,1374.8507463333335,1801.3093740000002
2020,2,19,40,1162.7744908333334,1341.3432835,1758.6505191666668
2020,2,19,41,1156.8295596666667,1322.761194,1719.7271156666666
2020,2,19,42,1120.8357036666669,1301.1940296666664,1696.7914438333335
2020,2,19,43,1067.8717716666665,1272.6119403333335,1628.0591378333336
2020,2,19,44,1015.9346909666666,1238.4328360000002,1579.4982698333333
2020,2,19,45,974.7525315833332,1191.9402986666666,1493.5828876666667
2020,2,19,46,945.6764137166665,1143.7313433333334,1431.7238125000001
2020,2,19,47,934.8134031,1107.0149253333332,1353.9517143333333
2020,2,19,48,930.3276823333332,1075.4477613333333,1292.5408931666666
2020,2,20,1,926.0581408333334,1054.1791045,1246.146587
2020,2,20,2,926.8688132833332,1041.3432836666668,1209.389745166667
2020,2,20,3,930.0574581833333,1036.1194028333334,1190.338943
2020,2,20,4,933.1380134166667,1032.4626865,1170.1675055
2020,2,20,5,941.4609170499999,1029.1044775,1160.156495833333
2020,2,20,6,954.8640345833334,1030.522388,1141.1804028333333
2020,2,20,7,979.9948799666666,1033.0597015,1127.6580686666666
2020,2,20,8,1012.9622256333333,1042.7611940000002,1123.3996539999998
2020,2,20,9,1071.0063716666666,1052.238806,1134.5312991666665
2020,2,20,10,1161.9097735,1080.0000001666665,1172.2593583333335
2020,2,20,11,1286.9154625,1128.9552238333333,1200.947625
2020,2,20,12,1362.3620434999998,1172.5373133333333,1271.6223655000001
2020,2,20,13,1393.1135510000001,1205.0000000000002,1362.0202895
2020,2,20,14,1374.8463991666667,1219.1044776666665,1426.9424350000002
2020,2,20,15,1300.913073,1200.8955225000002,1485.5143128333332
2020,2,20,16,1222.4940264999998,1169.4776118333334,1502.6973891666669
2020,2,20,17,1173.0430085,1176.0447761666667,1567.4701165
2020,2,20,18,1131.1582659999997,1172.835821166667,1590.0322428333332
2020,2,20,19,1103.3792241666665,1165.2985075,1636.2771311666665
2020,2,20,20,1078.8969166666666,1149.6268656666666,1649.3512111666666
2020,2,20,21,1062.1430196666668,1148.0597013333334,1666.9078325
2020,2,20,22,1040.4710433333335,1140.820895333333,1673.6316451666669
2020,2,20,23,1028.7433155,1134.0298508333333,1693.9525008333333
2020,2,20,24,1017.2858118333334,1121.7910446666667,1693.055992166667
2020,2,20,25,1009.5033566666666,1123.1343283333333,1691.7112301666668
2020,2,20,26,1006.0444875,1118.4328360000002,1695.222554
2020,2,20,27,1005.4499943333334,1115.0746268333335,1700.3027681666665
2020,2,20,28,1000.4238251,1108.5074626666667,1700.1533499999998
2020,2,20,29,998.2079872833333,1105.3731341666664,1688.946996
2020,2,20,30,994.8572078666666,1101.119403,1682.8955646666666
2020,2,20,31,997.2892251833332,1097.4626864999998,1670.8674113333334
2020,2,20,32,1000.1536008333333,1092.9104476666669,1661.4540736666668
2020,2,20,33,1003.6665150166667,1092.4626865,1642.3285623333334
2020,2,20,34,1033.9856638333333,1117.7611941666667,1635.4553319999998
2020,2,20,35,1091.111048,1171.3432836666666,1640.6102545
2020,2,20,36,1133.3741039999998,1234.0298508333333,1671.8386286666666
2020,2,20,37,1148.7768801666668,1300.149254,1747.9671278333333
2020,2,20,38,1180.8254635,1370.3731343333332,1781.6608995
2020,2,20,39,1161.8016839999998,1350.4477611666669,1745.128184833333
2020,2,20,40,1139.8594833333334,1318.1343283333333,1703.7393833333335
2020,2,20,41,1126.9427695,1293.8059700000001,1669.0743945000002
2020,2,20,42,1088.4088063333334,1279.9253731666665,1648.753539
2020,2,20,43,1036.1474569999998,1241.8656716666667,1592.4976408333332
2020,2,20,44,990.4795766999999,1203.7313433333331,1543.3391003333334
2020,2,20,45,948.0543861666665,1164.0298506666666,1461.3832966666669
2020,2,20,46,921.0860166000001,1114.1791045,1409.311104333333
2020,2,20,47,905.4670611166667,1066.4925373333333,1354.3252596666664
2020,2,20,48,898.8195471666667,1038.0597015,1298.3681976666667
2020,2,21,1,894.2797815500002,1034.6268656666668,1241.2157911666666
2020,2,21,2,891.7937194333332,1026.8656716666667,1184.810475
2020,2,21,3,894.0095574000001,1022.1641791666667,1165.1620006666665
2020,2,21,4,898.5493230166667,1017.761194,1147.0077068333333
2020,2,21,5,904.06189555,1011.3432836666666,1139.9103493333332
2020,2,21,6,913.0873819333333,1013.358209,1127.2845233333335
2020,2,21,7,930.0574582,1010.8955223333332,1119.5894933333332
2020,2,21,8,961.1332347333333,1022.8358208333333,1118.0953128333333
2020,2,21,9,1013.7188532166666,1032.7611938333334,1117.721768
2020,2,21,10,1100.5148481666668,1053.8059701666668,1144.1687636666666
2020,2,21,11,1212.1714643333332,1092.9850746666668,1177.7878265
2020,2,21,12,1282.8080555,1127.0149255,1250.7038378333334
2020,2,21,13,1313.883832166667,1154.925373,1322.7980498333334
2020,2,21,14,1299.6700421666667,1175.2985075,1387.3466500000002
2020,2,21,15,1238.7074751666669,1161.1194031666666,1449.5792700000002
2020,2,21,16,1181.690181,1135.8208955,1476.6239383333334
2020,2,21,17,1134.2388213333334,1145.2985075000001,1547.0745518333333
2020,2,21,18,1094.840141,1148.1343283333333,1585.400283
2020,2,21,19,1078.0321993333334,1137.761194,1620.1399811666668
2020,2,21,20,1060.8459438333332,1140.4477611666666,1631.4957535
2020,2,21,21,1045.929571,1141.1940299999999,1659.063384833333
2020,2,21,22,1028.7433155,1132.4626866666665,1668.7755583333335
2020,2,21,23,1020.2042328333333,1128.9552241666668,1681.7749291666669
2020,2,21,24,1012.2055978333334,1120.597015,1686.33218
2020,2,21,25,1011.3949256666668,1121.641791,1680.8037118333334
2020,2,21,26,1008.098191,1118.0597016666668,1679.3095315
2020,2,21,27,1002.639663,1112.7611941666667,1686.6310161666668
2020,2,21,28,996.1002388166668,1109.9253731666668,1682.2978925
2020,2,21,29,990.69575605,1104.5522388333334,1649.201793
2020,2,21,30,990.0472181166666,1106.4179105,1640.9837998333333
2020,2,21,31,990.7498009000001,1094.1044775,1633.3634791666666
2020,2,21,32,991.8306974666666,1092.7611941666667,1628.0591379999998
2020,2,21,33,990.6417112166667,1087.761194,1614.312677
2020,2,21,34,1008.8007736166666,1101.7910448333334,1604.2269581666667
2020,2,21,35,1048.1454091666667,1150.2238805,1610.9507708333333
2020,2,21,36,1073.9247923333335,1200.5223879999999,1636.2024221666668
2020,2,21,37,1090.8948686666668,1258.3582088333333,1697.5385341666668
2020,2,21,38,1120.7276141666664,1310.7462686666668,1735.1918843333335
2020,2,21,39,1091.0029585,1279.7761193333333,1695.4466814999998
2020,2,21,40,1071.9251336666666,1247.3880595,1653.9831708333334
2020,2,21,41,1061.6025713333333,1235.2238805,1628.5073923333332
2020,2,21,42,1039.606326,1218.5074626666667,1606.9911923333332
2020,2,21,43,1001.4506770166666,1194.7761193333333,1548.4193143333332
2020,2,21,44,967.4564797000002,1170.2985075,1504.1915696666667
2020,2,21,45,939.2991238833333,1140.5970148333333,1446.4414910000003
2020,2,21,46,918.8161337833334,1106.3432836666666,1398.179459
2020,2,21,47,904.4942541833334,1071.4925375,1340.9523436666666
2020,2,21,48,892.6043918500001,1047.3134328333333,1281.3345391666664
2020,2,22,1,884.6598020166667,1035.7462686666668,1239.0492293333334
2020,2,22,2,881.2549778333333,1016.7910446666666,1196.7639195000002
2020,2,22,3,880.3902605499999,1008.80597,1175.1730103333332
2020,2,22,4,879.7957674333334,1003.4328360833333,1146.7088706666666
2020,2,22,5,884.1733985666666,997.9850746333335,1134.2324631666665
2020,2,22,6,888.8752986666667,999.0298506833334,1117.7964768333334
2020,2,22,7,899.7923540833332,997.9850746333332,1113.239226
2020,2,22,8,913.5197406000001,1002.6119405,1105.5441963333335
2020,2,22,9,933.8405962,1007.1641791666667,1101.4351998333334
2020,2,22,10,965.0785072166667,1017.6119403333332,1114.7334066666665
2020,2,22,11,1011.5030151500001,1034.9999998333333,1131.1693928333332
2020,2,22,12,1043.7677780000001,1039.1791045000002,1154.0303554999998
2020,2,22,13,1071.3846853333332,1033.4328358333335,1166.880308333333
2020,2,22,14,1092.1378996666667,1033.4328358333335,1192.654922833333
2020,2,22,15,1101.9200138333333,1037.0149255000001,1217.7571563333331
2020,2,22,16,1094.0835135,1020.0000001666667,1242.2617173333335
2020,2,22,17,1080.5723061666667,1043.0597016666668,1294.4833281666668
2020,2,22,18,1058.9543748333333,1050.6716418333333,1346.5555205
2020,2,22,19,1046.9564226666669,1060.7462685,1383.0135263333332
2020,2,22,20,1031.6076913333334,1058.9552238333333,1403.2596726666663
2020,2,22,21,1021.3391738333331,1063.955224,1426.8677255
2020,2,22,22,1007.2334735833333,1057.5373133333333,1443.7519661666665
2020,2,22,23,992.9656388666667,1055.1492538333332,1449.2057251666668
2020,2,22,24,975.2929798666665,1047.5373133333335,1450.1769423333335
2020,2,22,25,964.1057003,1048.2835821666665,1454.285939
2020,2,22,26,958.16076915,1044.477612,1445.9185280000002
2020,2,22,27,956.1070656500001,1046.4179103333333,1427.8389431666667
2020,2,22,28,951.3511207333335,1038.4328358333332,1407.8169234999998
2020,2,22,29,952.0537035000001,1040.3731343333332,1397.1335326666667
2020,2,22,30,948.8650585833334,1034.5522388333336,1386.5248506666667
2020,2,22,31,947.7301171833333,1034.5522388333334,1376.588549833333
2020,2,22,32,949.2974171999999,1031.4925373333335,1366.7269581666667
2020,2,22,33,960.6468312666666,1033.3582090000002,1356.5665303333333
2020,2,22,34,989.5608146500002,1055.0000001666665,1369.7153193333334
2020,2,22,35,1035.8231881666668,1107.761194,1404.3803081666665
2020,2,22,36,1059.6029126666667,1150.8208956666667,1458.992607833333
2020,2,22,37,1071.6008645000002,1202.910448,1542.6667191666668
2020,2,22,38,1086.7334168333334,1252.4626863333333,1578.9753068333332
2020,2,22,39,1064.7371715000002,1223.4328358333332,1562.6887386666667
2020,2,22,40,1039.7144156666666,1194.5522386666669,1524.138880166667
2020,2,22,41,1021.6093981666668,1180.6716418333333,1501.9502988333334
2020,2,22,42,999.2888838499999,1167.4626865,1488.80151
2020,2,22,43,975.3470247,1150.2238805,1455.4812833333335
2020,2,22,44,939.0829445833333,1128.1343285,1419.695659
2020,2,22,45,910.3310957,1111.0447761666667,1380.099874166667
2020,2,22,46,884.2274433833333,1082.0895521666666,1330.9413336666664
2020,2,22,47,877.0394811833334,1064.0298508333333,1289.7019501666666
2020,2,22,48,868.8246671833334,1041.3432836666668,1245.5489146666666
2020,2,23,1,857.31311865,1023.7313431666666,1212.2286883333334
2020,2,23,2,850.2872909333333,1010.8955223333332,1167.1044351666667
2020,2,23,3,851.5843667999999,998.5074626333335,1145.5135265
2020,2,23,4,852.0707703000002,999.3283582166667,1120.8595469999998
2020,2,23,5,851.5303220166669,985.8208955333333,1112.5668449999998
2020,2,23,6,849.5847081666667,980.7462686333333,1104.5729789999998
2020,2,23,7,854.2866082500001,979.1791044666667,1101.808745
2020,2,23,8,859.2587325,979.4029850333333,1093.74017
2020,2,23,9,873.79679145,979.3283581666668,1090.5276816666667
2020,2,23,10,891.46945045,983.5074626666668,1096.8779491666664
2020,2,23,11,915.5193992333334,999.2537312833334,1108.4578485
2020,2,23,12,925.0312891166667,998.5820894666667,1101.3604906666665
2020,2,23,13,943.5686653666667,995.4477611833332,1101.0616546666668
2020,2,23,14,967.0781658833333,997.0895522333334,1089.1082101666666
2020,2,23,15,985.8857663,998.8805969833334,1106.2165776666666
2020,2,23,16,989.5608146499999,986.5671641999999,1125.2673796666666
2020,2,23,17,1006.9092048333333,1007.4626866833333,1164.041365
2020,2,23,18,1004.8014563333332,1019.9253731666666,1199.1546083333333
2020,2,23,19,996.8028216166666,1033.6567163333332,1227.245203
2020,2,23,20,985.7236318,1029.6268655000001,1255.1116701666667
2020,2,23,21,979.1842075333334,1033.2835821666665,1282.6793015
2020,2,23,22,974.1580384499999,1035.2985075,1305.4655551666667
2020,2,23,23,972.2664694499999,1038.283582,1314.5800566666665
2020,2,23,24,967.4564796999999,1036.6417911666667,1318.315508
2020,2,23,25,962.2681761166667,1034.925373,1321.9015413333334
2020,2,23,26,956.1611104833333,1029.2537313333335,1323.7692671666666
2020,2,23,27,956.4853794499999,1030.522388,1319.1373075
2020,2,23,28,951.5132552166666,1029.1791045,1316.5972005
2020,2,23,29,952.4320172833333,1030.5970148333333,1320.0338156666667
2020,2,23,30,957.5122312,1029.9253729999998,1313.9076753333334
2020,2,23,31,962.4303106166667,1030.4477611666669,1305.6149731666667
2020,2,23,32,965.6730003333333,1026.7164180000002,1299.638251
2020,2,23,33,976.9683695499999,1031.044776,1302.2530669999999
2020,2,23,34,1002.3694390333334,1055.522388,1315.5512740000001
2020,2,23,35,1049.118216,1114.4029851666667,1339.5328721666667
2020,2,23,36,1083.3285924999998,1170.074627,1402.1390373333334
2020,2,23,37,1111.4859483333332,1219.4776118333332,1502.7720981666664
2020,2,23,38,1135.7520765,1271.044776,1550.7352939999998
2020,2,23,39,1111.9723518333333,1247.5373133333333,1544.3103176666666
2020,2,23,40,1081.2748891666668,1208.880597,1520.851683
2020,2,23,41,1059.7110023333332,1201.641791,1508.4499841666668
2020,2,23,42,1021.3932188333333,1186.7910448333332,1494.9276501666666
2020,2,23,43,981.2379110166667,1159.5522386666667,1450.998742
2020,2,23,44,935.9483445333332,1135.8955225,1411.7017930000002
2020,2,23,45,896.9279781666665,1107.5373135000002,1361.347908
2020,2,23,46,872.9320741833334,1073.0597013333334,1316.4477821666665
2020,2,23,47,858.2859255833333,1044.328358,1267.065115
2020,2,23,48,848.07145295,1016.2686568333334,1207.3726013333333
2020,2,24,1,841.2618045166668,1007.6865673333333,1166.8803083333335
2020,2,24,2,838.5055182666666,987.6119402999999,1121.9801824999997
2020,2,24,3,833.1550802333335,984.7761194,1111.4462095
2020,2,24,4,833.5333939999999,978.2089552333333,1103.9005976666665
2020,2,24,5,837.8569803333335,972.8358208666667,1095.2343503333334
2020,2,24,6,845.6934805,973.0597014666668,1083.3556150000002
2020,2,24,7,859.2587324833333,974.4776119333334,1077.9018558333335
2020,2,24,8,876.8233018500001,978.7313432999999,1073.7928593333334
2020,2,24,9,917.7892820333333,986.0447761166666,1079.2466185
2020,2,24,10,975.9955626666668,1002.0895521000001,1104.6476878333335
2020,2,24,11,1067.8177266666667,1037.164179,1129.4510853333334
2020,2,24,12,1117.2147003333332,1056.4925373333333,1203.2636049999999
2020,2,24,13,1136.8870178333334,1072.5373133333333,1278.7197231666667
2020,2,24,14,1136.2925246666666,1095.5223881666668,1345.4348851666666
2020,2,24,15,1110.6212309999999,1094.7761195,1414.98899
2020,2,24,16,1073.0600748333334,1078.7313433333331,1445.6944006666665
2020,2,24,17,1055.3874163333332,1095.5970151666668,1523.914753
2020,2,24,18,1039.3901468333333,1099.2537313333335,1569.1884241666667
2020,2,24,19,1033.4452156666669,1116.8656713333332,1623.0536333333332
2020,2,24,20,1027.0138808333334,1118.3582090000002,1640.3114186666664
2020,2,24,21,1024.0954601666667,1120.7462686666665,1664.2183076666668
2020,2,24,22,1021.9877120000001,1120.5970148333333,1677.0682605
2020,2,24,23,1022.582205,1131.9402985,1703.8888015
2020,2,24,24,1024.1495048333334,1131.8656716666667,1712.7044668333335
2020,2,24,25,1018.2586185,1134.2537313333332,1712.4056308333336
2020,2,24,26,1022.6902948333335,1135.0,1712.2562124999997
2020,2,24,27,1026.2572531666667,1135.2985075,1713.0033030000002
2020,2,24,28,1026.3112980000003,1130.2985071666665,1713.3021390000001
2020,2,24,29,1024.9601771666667,1124.5522386666667,1714.0492293333334
2020,2,24,30,1027.5543291666665,1129.477612,1710.612614
2020,2,24,31,1030.6889295,1115.8208956666667,1706.8024536666665
2020,2,24,32,1029.1216293333334,1111.2686566666669,1705.3082729999999
2020,2,24,33,1031.391512,1114.8507465,1719.7271155
2020,2,24,34,1056.9006711666668,1146.4179105,1735.4160113333335
2020,2,24,35,1104.3520310000001,1209.552239,1783.4539163333332
2020,2,24,36,1138.2381384999999,1266.4925373333333,1816.99827
2020,2,24,37,1157.7483218333334,1314.1791045,1870.3405156666668
2020,2,24,38,1188.6079188333335,1367.9104478333331,1887.0006293333333
2020,2,24,39,1155.6405734999998,1342.3134328333333,1864.3637936666667
2020,2,24,40,1116.8904311666665,1301.4179103333333,1822.9749921666664
2020,2,24,41,1095.9210376666667,1277.6119401666667,1758.5758098333333
2020,2,24,42,1059.170554,1258.4328356666665,1739.5250078333331
2020,2,24,43,1000.7480942333333,1216.3432834999999,1678.1141868333334
2020,2,24,44,953.29673455,1173.7313431666666,1630.0015728333335
2020,2,24,45,914.8708612833333,1135.6716418333333,1537.138251
2020,2,24,46,883.5248606166666,1091.5671643333333,1472.3655238333333
2020,2,24,47,867.58163615,1051.6417911666667,1395.415225
2020,2,24,48,851.7465013166667,1020.4477611666666,1327.3553004999999
2020,2,25,1,848.3957219166667,1001.7164177499999,1277.7485058333334
2020,2,25,2,843.6938218166666,997.9850746000001,1231.5036174999998
2020,2,25,3,838.88383205,982.6119402999999,1206.5508023333334
2020,2,25,4,834.9385595666668,974.9253731499999,1183.3910035000001
2020,2,25,5,832.9929457500001,970.37313435,1171.0640138333333
2020,2,25,6,837.6948458333333,969.2537313666667,1159.0358603333332
2020,2,25,7,848.9902150333334,965.5970149166666,1154.6280276666666
2020,2,25,8,859.90727045,959.8507462499998,1132.364737333333
2020,2,25,9,894.1716918666666,953.2089552333333,1120.2618746666667
2020,2,25,10,932.1652065,957.9104477666666,1133.7094998333334
2020,2,25,11,1007.8279666499999,983.8805970166667,1168.673325
2020,2,25,12,1046.7402435,1002.3880596833333,1242.1122994999998
2020,2,25,13,1065.8721126666667,1025.0746266666667,1313.2352941666666
2020,2,25,14,1071.6549095000003,1047.0895523333331,1372.7036805
2020,2,25,15,1057.2249403333333,1040.0,1436.7293175000002
2020,2,25,16,1040.7953121666667,1034.0298506666668,1464.4463668333335
2020,2,25,17,1042.7409263333334,1057.462686666667,1524.2882979999997
2020,2,25,18,1040.2548640000002,1068.5820896666667,1548.8675684999998
2020,2,25,19,1041.7681193333333,1086.3432836666668,1593.9918215
2020,2,25,20,1045.929571,1092.4626865,1617.3010381666666
2020,2,25,21,1047.7130505,1112.6119401666665,1650.6212646666665
2020,2,25,22,1048.3075431666666,1118.1343285,1660.1093108333334
2020,2,25,23,1051.0638296666666,1116.2686566666664,1674.0798993333335
2020,2,25,24,1051.4961883333333,1110.0000001666667,1674.3787356666664
2020,2,25,25,1051.3340538333334,1101.1940298333332,1675.947625
2020,2,25,26,1046.7402435000001,1094.6268656666666,1674.3787355000002
2020,2,25,27,1053.1175333333335,1090.2238805,1670.0456120000001
2020,2,25,28,1056.6304473333332,1084.9999998333333,1670.3444481666666
2020,2,25,29,1051.4421435000002,1077.5373134999998,1661.0058193333332
2020,2,25,30,1049.8207985000001,1087.8358210000001,1656.971531833333
2020,2,25,31,1053.171578166667,1078.4328355,1641.506763
2020,2,25,32,1061.0621228333332,1069.1044773333333,1625.2949041666668
2020,2,25,33,1062.4132438333334,1060.522388,1604.5257943333334
2020,2,25,34,1089.4897028333332,1074.402985,1594.2159483333335
2020,2,25,35,1143.2643076666668,1118.8059701666668,1598.549072
2020,2,25,36,1177.907043,1178.358209,1635.1564956666668
2020,2,25,37,1182.2306291666666,1253.6567165,1727.4221453333337
2020,2,25,38,1203.145978,1318.2089551666668,1764.552532
2020,2,25,39,1169.0436911666666,1301.19403,1736.9849008333333
2020,2,25,40,1130.0233246666664,1262.6865671666667,1700.3027680000002
2020,2,25,41,1115.052907,1249.7761195,1662.350582
2020,2,25,42,1074.4652405,1225.4477610000001,1642.1791443333334
2020,2,25,43,1013.88098755,1186.3432835,1584.5784838333332
2020,2,25,44,959.67402435,1147.4626863333333,1533.5522176666666
2020,2,25,45,920.59961315,1100.4477613333336,1453.3894308333336
2020,2,25,46,890.0642848833332,1067.6119401666667,1395.6393518333334
2020,2,25,47,874.1751052333334,1034.0298508333333,1339.4581628333333
2020,2,25,48,854.8811013666667,1004.2537312666667,1277.4496698333332
2020,2,26,1,847.0446011999999,991.8656716333335,1230.009437
2020,2,26,2,842.3427011,976.4179104333334,1185.1840201666666
2020,2,26,3,838.9919217166666,973.3582089333332,1173.4547025000002
2020,2,26,4,834.2359767833332,970.0746269000001,1156.4957533333331
2020,2,26,5,830.6690180833334,964.2537313500001,1138.5655866666666
2020,2,26,6,834.8304699166666,964.7014925333333,1129.6752121666666
