Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,1,13,48,63.21666666666667,627.7833333333333,796.6333333333333,673.2833333333333
2020,1,14,1,47.349999999999994,590.9499999999999,811.6166666666668,686.0166666666668
2020,1,14,2,51.53333333333334,621.4,815.4499999999999,688.6166666666667
2020,1,14,3,72.48333333333333,716.1833333333334,826.4666666666667,690.1666666666666
2020,1,14,4,94.23333333333335,763.0500000000001,812.35,690.9166666666666
2020,1,14,5,86.23333333333333,783.7666666666668,786.1833333333333,699.6666666666666
2020,1,14,6,87.3,784.0666666666666,800.8499999999999,690.9666666666667
2020,1,14,7,135.15,786.6333333333333,825.35,680.6333333333333
2020,1,14,8,145.5,785.8499999999999,813.9,694.6666666666666
2020,1,14,9,146.51666666666665,783.1833333333333,785.8166666666666,701.85
2020,1,14,10,146.0666666666667,783.1999999999999,554.55,701.6333333333333
2020,1,14,11,146.33333333333334,785.2333333333335,435.54999999999995,702.5333333333333
2020,1,14,12,146.08333333333334,786.4833333333332,473.53333333333336,705.2166666666666
2020,1,14,13,145.45000000000002,783.4499999999999,461.45,700.8833333333333
2020,1,14,14,144.68333333333334,787.6166666666667,531.6666666666666,700.1999999999999
2020,1,14,15,146.16666666666666,787.6166666666668,629.8166666666667,700.8000000000001
2020,1,14,16,144.46666666666667,784.9833333333332,681.6333333333334,702.5333333333333
2020,1,14,17,143.98333333333332,786.0333333333333,743.0333333333334,700.6333333333333
2020,1,14,18,145.03333333333333,784.0166666666668,776.25,702.9
2020,1,14,19,142.79999999999998,785.35,798.3166666666667,700.1999999999999
2020,1,14,20,135.35,786.1166666666668,795.25,701.3833333333332
2020,1,14,21,133.96666666666667,784.6666666666666,734.1999999999999,693.35
2020,1,14,22,132.28333333333333,780.9833333333332,667.5,681.3833333333333
2020,1,14,23,133.35,774.0166666666668,611.6833333333333,682.7333333333332
2020,1,14,24,130.76666666666668,768.8000000000001,568.6666666666666,684.7166666666667
2020,1,14,25,128.43333333333334,746.5166666666668,553.3833333333333,655.15
2020,1,14,26,129.83333333333334,742.9499999999999,509.18333333333334,641.1666666666666
2020,1,14,27,126.64999999999999,740.6333333333332,411.84999999999997,630.6999999999999
2020,1,14,28,123.25000000000001,733.8666666666667,358.15000000000003,619.9
2020,1,14,29,126.73333333333335,714.3333333333334,314.8333333333333,630.6166666666667
2020,1,14,30,123.35000000000001,703.2666666666665,260.95,642.0
2020,1,14,31,109.86666666666666,713.5666666666667,200.73333333333335,670.6
2020,1,14,32,84.75000000000001,738.5999999999999,119.51666666666667,678.7
2020,1,14,33,74.5,764.9333333333333,69.95,687.4499999999999
2020,1,14,34,83.21666666666665,768.6666666666666,33.65,675.0166666666668
2020,1,14,35,112.61666666666667,745.0166666666668,33.43333333333333,658.4833333333335
2020,1,14,36,143.56666666666666,735.8333333333334,39.6,653.0000000000001
2020,1,14,37,146.31666666666666,723.25,64.88333333333334,599.3166666666667
2020,1,14,38,146.6833333333333,695.6999999999999,127.73333333333335,576.9499999999999
2020,1,14,39,144.9333333333333,680.9333333333333,215.78333333333333,550.6833333333334
2020,1,14,40,140.38333333333333,685.9166666666666,169.61666666666665,376.5333333333333
2020,1,14,41,110.69999999999999,642.6166666666667,63.099999999999994,214.04999999999998
2020,1,14,42,69.55,583.45,50.166666666666664,95.5
2020,1,14,43,26.05,459.13333333333327,24.450000000000003,30.266666666666666
2020,1,14,44,21.55,299.7,66.05,20.316666666666666
2020,1,14,45,17.233333333333334,209.46666666666667,69.18333333333334,34.233333333333334
2020,1,14,46,22.066666666666666,222.03333333333333,64.18333333333334,79.10000000000001
2020,1,14,47,13.516666666666667,250.9666666666667,66.03333333333335,161.6
2020,1,14,48,7.949999999999999,264.70000000000005,54.0,253.25
2020,1,15,1,18.099999999999998,258.55,46.6,298.2833333333333
2020,1,15,2,25.916666666666668,255.6,40.900000000000006,310.03333333333336
2020,1,15,3,21.799999999999997,308.4166666666667,53.0,331.35
2020,1,15,4,70.6,386.6833333333334,81.5,384.0833333333333
2020,1,15,5,96.63333333333333,442.9166666666667,148.35000000000002,412.8333333333333
2020,1,15,6,89.96666666666665,357.81666666666666,266.95,420.9666666666667
2020,1,15,7,85.08333333333333,151.11666666666667,414.90000000000003,364.59999999999997
2020,1,15,8,101.64999999999999,34.35,526.7333333333335,242.45000000000005
2020,1,15,9,110.16666666666667,44.5,603.5333333333333,124.05000000000001
2020,1,15,10,116.78333333333335,375.40000000000003,639.2,64.76666666666667
2020,1,15,11,102.23333333333333,519.1166666666667,662.9333333333334,168.85
2020,1,15,12,79.28333333333335,437.9666666666667,668.9499999999999,303.3833333333333
2020,1,15,13,77.2,431.29999999999995,646.8166666666666,288.6166666666667
2020,1,15,14,67.53333333333333,509.0,620.6333333333333,349.09999999999997
2020,1,15,15,74.75,561.9166666666666,617.4333333333333,341.34999999999997
2020,1,15,16,80.39999999999999,593.0166666666667,637.0,378.01666666666665
2020,1,15,17,77.53333333333333,624.6166666666667,696.0499999999998,375.2166666666667
2020,1,15,18,77.08333333333334,614.4499999999999,751.4166666666666,367.9666666666667
2020,1,15,19,69.55,573.3333333333334,712.6666666666666,354.5333333333333
2020,1,15,20,84.35000000000001,540.15,689.4833333333335,283.15
2020,1,15,21,76.14999999999999,513.6833333333334,722.8000000000001,247.35000000000002
2020,1,15,22,62.88333333333333,519.6166666666667,545.2666666666667,222.11666666666667
2020,1,15,23,67.61666666666667,552.0,461.4666666666667,211.28333333333333
2020,1,15,24,40.25,598.0333333333333,330.66666666666663,207.13333333333333
2020,1,15,25,27.666666666666668,593.3166666666666,302.09999999999997,225.05000000000004
2020,1,15,26,27.333333333333332,473.05,278.21666666666664,292.6166666666667
2020,1,15,27,46.833333333333336,411.55,330.3,190.35000000000002
2020,1,15,28,69.56666666666666,401.95,392.84999999999997,183.65
2020,1,15,29,54.38333333333333,323.90000000000003,435.36666666666673,143.51666666666668
2020,1,15,30,33.4,312.05,467.24999999999994,117.98333333333335
2020,1,15,31,27.383333333333336,360.0,479.63333333333327,142.85
2020,1,15,32,29.666666666666668,442.65000000000003,420.73333333333335,184.2833333333333
2020,1,15,33,41.78333333333334,522.0333333333334,448.31666666666666,217.61666666666667
2020,1,15,34,60.31666666666666,560.55,433.88333333333327,236.0
2020,1,15,35,68.61666666666666,536.0333333333333,379.6333333333334,252.04999999999995
2020,1,15,36,69.75,535.8833333333333,342.3833333333334,233.51666666666665
2020,1,15,37,83.58333333333333,514.9666666666666,312.3833333333334,179.51666666666668
2020,1,15,38,96.01666666666667,486.4166666666666,270.3666666666667,157.65
2020,1,15,39,108.76666666666665,504.7833333333333,162.74999999999997,172.08333333333334
2020,1,15,40,112.68333333333332,549.6999999999999,81.31666666666668,212.48333333333332
2020,1,15,41,113.34999999999998,514.5166666666667,30.183333333333337,240.1
2020,1,15,42,114.03333333333335,490.0,22.983333333333334,227.38333333333333
2020,1,15,43,121.21666666666665,493.53333333333336,35.8,210.25
2020,1,15,44,127.26666666666667,410.3500000000001,33.46666666666667,228.01666666666665
2020,1,15,45,130.29999999999998,467.03333333333336,65.23333333333333,248.91666666666666
2020,1,15,46,126.36666666666667,542.5,100.55,296.1
2020,1,15,47,106.86666666666666,581.8666666666667,142.91666666666666,316.96666666666664
2020,1,15,48,73.16666666666667,603.8833333333333,196.03333333333333,353.9166666666667
2020,1,16,1,48.65,623.5333333333334,268.4,379.53333333333336
2020,1,16,2,44.86666666666667,633.4666666666667,354.8,416.6833333333334
2020,1,16,3,43.54999999999999,634.9,381.34999999999997,416.0833333333333
2020,1,16,4,17.083333333333336,629.2166666666667,467.20000000000005,391.6000000000001
2020,1,16,5,6.466666666666666,644.1333333333333,561.25,361.1166666666666
2020,1,16,6,1.6666666666666667,618.3833333333333,525.5666666666666,342.59999999999997
2020,1,16,7,1.0666666666666667,610.9,464.34999999999997,284.81666666666666
2020,1,16,8,0.7999999999999999,574.3666666666667,384.40000000000003,279.05
2020,1,16,9,1.4000000000000001,539.4166666666666,347.4666666666667,257.0333333333333
2020,1,16,10,1.15,517.6,442.24999999999994,272.5166666666667
2020,1,16,11,2.3833333333333333,497.88333333333327,608.5500000000001,298.51666666666665
2020,1,16,12,4.366666666666667,513.6833333333333,734.3833333333333,338.35
2020,1,16,13,12.883333333333335,520.5166666666665,718.7499999999999,391.28333333333336
2020,1,16,14,17.549999999999997,558.8166666666667,716.1666666666666,457.68333333333334
2020,1,16,15,27.01666666666667,578.1166666666667,627.5666666666667,507.6666666666667
2020,1,16,16,26.95,563.1333333333333,410.71666666666664,531.9
2020,1,16,17,23.0,605.2,381.8666666666666,570.1166666666667
2020,1,16,18,25.849999999999998,616.8333333333333,388.0833333333333,598.85
2020,1,16,19,32.56666666666667,560.3833333333333,346.09999999999997,612.7666666666668
2020,1,16,20,40.93333333333333,519.1,292.25000000000006,618.1
2020,1,16,21,40.75,579.6666666666666,178.91666666666666,581.5833333333334
2020,1,16,22,34.13333333333333,643.4833333333333,145.10000000000002,556.2333333333332
2020,1,16,23,33.81666666666666,698.8666666666667,173.78333333333333,586.5833333333333
2020,1,16,24,27.816666666666666,684.7166666666666,230.1833333333333,625.85
2020,1,16,25,22.649999999999995,662.3833333333333,306.2833333333333,648.4499999999999
2020,1,16,26,34.6,655.7166666666667,385.28333333333336,652.2333333333333
2020,1,16,27,59.6,676.6333333333333,391.98333333333335,662.6666666666666
2020,1,16,28,71.18333333333334,667.9000000000001,362.59999999999997,660.8166666666666
2020,1,16,29,74.06666666666666,648.5166666666667,392.7833333333333,641.35
2020,1,16,30,79.75,642.0666666666666,421.93333333333334,613.8666666666667
2020,1,16,31,85.58333333333333,624.3499999999999,484.3499999999999,567.8833333333333
2020,1,16,32,91.41666666666667,621.8000000000001,638.6999999999999,507.86666666666673
2020,1,16,33,96.85000000000001,620.9499999999999,828.6333333333336,474.0
2020,1,16,34,109.51666666666665,621.1666666666666,798.4333333333333,444.2833333333333
2020,1,16,35,146.68333333333334,622.6,704.5500000000001,448.4666666666667
2020,1,16,36,147.33333333333334,626.45,629.6999999999999,452.3333333333333
2020,1,16,37,142.33333333333331,663.0333333333333,696.1833333333334,490.7166666666667
2020,1,16,38,139.36666666666665,747.3166666666667,728.2833333333333,637.1666666666666
2020,1,16,39,147.4,748.0499999999998,759.5500000000001,617.2833333333333
2020,1,16,40,145.48333333333335,764.5,762.35,556.6166666666667
2020,1,16,41,142.65,756.1999999999999,793.9333333333333,575.5500000000001
2020,1,16,42,146.71666666666667,705.7333333333335,815.8333333333334,551.75
2020,1,16,43,144.63333333333333,721.0,803.5,589.1333333333333
2020,1,16,44,145.18333333333334,731.1833333333334,803.15,640.6166666666667
2020,1,16,45,144.70000000000002,754.2333333333332,744.4666666666667,686.75
2020,1,16,46,146.36666666666667,766.0666666666666,682.7666666666668,692.5333333333333
2020,1,16,47,144.75000000000003,779.2166666666667,761.3333333333334,694.2833333333333
2020,1,16,48,145.95000000000002,781.0,813.0166666666668,692.8333333333334
2020,1,17,1,146.03333333333333,778.0499999999998,825.1833333333333,692.6666666666669
2020,1,17,2,145.98333333333332,771.0999999999999,806.2333333333332,690.5499999999998
2020,1,17,3,144.79999999999998,779.4499999999999,714.4166666666666,676.9166666666666
2020,1,17,4,146.1833333333333,776.7999999999998,798.4166666666666,650.7166666666666
2020,1,17,5,146.48333333333335,767.5500000000001,828.25,669.8833333333333
2020,1,17,6,146.4,769.5,824.4833333333332,688.1999999999999
2020,1,17,7,145.8166666666667,779.0166666666668,803.5333333333334,693.5
2020,1,17,8,145.53333333333333,781.35,764.0,690.7166666666666
2020,1,17,9,139.86666666666667,751.8166666666666,686.7333333333332,679.15
2020,1,17,10,143.73333333333335,751.7333333333335,705.3166666666667,591.4666666666666
2020,1,17,11,144.78333333333333,758.6999999999999,781.9666666666667,596.6666666666666
2020,1,17,12,143.6,714.7333333333335,790.6333333333332,603.25
2020,1,17,13,141.0,695.2166666666667,775.9833333333335,575.1666666666666
2020,1,17,14,138.78333333333333,746.0333333333333,776.7666666666665,552.5
2020,1,17,15,139.78333333333333,747.0333333333333,771.75,517.4499999999999
2020,1,17,16,135.04999999999998,759.9166666666666,756.9666666666667,500.4833333333333
2020,1,17,17,134.43333333333337,780.8166666666667,756.5333333333333,600.7666666666668
2020,1,17,18,138.79999999999998,757.7666666666665,742.7000000000002,617.75
2020,1,17,19,141.1833333333333,653.8833333333333,700.6833333333334,411.2833333333333
2020,1,17,20,129.8,670.3000000000001,634.9166666666666,340.05
2020,1,17,21,123.46666666666665,749.2000000000002,617.6666666666666,437.90000000000003
2020,1,17,22,136.63333333333333,777.7833333333333,655.1999999999999,599.8333333333334
2020,1,17,23,143.28333333333333,773.4333333333333,685.85,638.2166666666666
2020,1,17,24,145.13333333333335,779.1333333333332,693.2333333333332,651.4166666666666
2020,1,17,25,144.78333333333333,781.9666666666666,589.5333333333333,652.4833333333332
2020,1,17,26,144.01666666666665,785.7833333333333,593.0166666666667,666.2833333333333
2020,1,17,27,138.29999999999998,782.6833333333334,728.1666666666666,676.6
2020,1,17,28,136.36666666666665,777.9666666666667,812.4499999999999,687.9166666666666
2020,1,17,29,145.01666666666668,775.5666666666666,818.6166666666668,693.8333333333334
2020,1,17,30,147.0,778.5666666666666,798.2333333333332,700.6166666666667
2020,1,17,31,146.13333333333333,777.5833333333334,790.1833333333333,703.0833333333334
2020,1,17,32,145.73333333333335,779.7833333333333,774.7666666666665,699.2833333333333
2020,1,17,33,145.0666666666667,777.75,768.1,698.1166666666667
2020,1,17,34,144.1833333333333,779.15,741.0666666666667,697.5
2020,1,17,35,145.35000000000002,770.2833333333334,668.6,696.65
2020,1,17,36,146.48333333333335,764.4666666666667,644.2333333333332,698.1
2020,1,17,37,145.66666666666666,776.5166666666668,685.6833333333333,695.5500000000001
2020,1,17,38,139.81666666666666,755.7833333333333,658.9833333333335,691.4166666666666
2020,1,17,39,135.33333333333334,714.85,608.0666666666666,681.35
2020,1,17,40,141.1,695.0999999999999,524.6166666666667,681.75
2020,1,17,41,140.11666666666667,682.9833333333332,408.5833333333333,673.8833333333333
2020,1,17,42,140.3,699.9,322.56666666666666,686.0666666666666
2020,1,17,43,134.20000000000002,693.1166666666667,333.5833333333333,689.0
2020,1,17,44,116.39999999999999,706.5833333333334,410.45,674.1999999999999
2020,1,17,45,84.63333333333333,693.4000000000001,410.31666666666666,665.3833333333333
2020,1,17,46,78.86666666666666,672.25,440.34999999999997,653.4166666666666
2020,1,17,47,75.08333333333333,682.9833333333332,673.4,662.1666666666666
2020,1,17,48,59.03333333333333,662.9166666666666,601.2666666666667,657.2333333333332
2020,1,18,1,54.4,638.1166666666667,329.8333333333333,645.15
2020,1,18,2,65.74999999999999,636.1,214.73333333333335,628.1666666666666
2020,1,18,3,39.18333333333333,667.0166666666668,179.94999999999996,615.15
2020,1,18,4,25.61666666666667,714.1,152.49999999999997,642.6999999999999
2020,1,18,5,23.8,706.9499999999999,107.56666666666665,625.2333333333335
2020,1,18,6,22.61666666666667,727.9333333333334,69.85000000000001,612.6166666666667
2020,1,18,7,25.316666666666666,714.5666666666667,69.8,619.4666666666667
2020,1,18,8,49.15,698.4000000000001,63.4,619.3
2020,1,18,9,55.25,722.0999999999999,64.66666666666667,587.4166666666667
2020,1,18,10,51.25,743.2000000000002,66.08333333333333,608.6333333333333
2020,1,18,11,49.28333333333333,745.4833333333335,59.51666666666666,616.8666666666667
2020,1,18,12,48.699999999999996,756.0666666666666,38.53333333333333,615.0833333333334
2020,1,18,13,47.416666666666664,758.9333333333334,17.316666666666666,634.8166666666667
2020,1,18,14,30.983333333333334,762.0500000000001,11.75,633.0833333333334
2020,1,18,15,16.933333333333334,761.1666666666666,9.366666666666667,630.4000000000001
2020,1,18,16,6.433333333333334,756.2666666666665,6.166666666666667,611.0500000000001
2020,1,18,17,3.1333333333333333,735.4166666666666,5.316666666666666,583.1
2020,1,18,18,2.1166666666666667,683.9500000000002,5.216666666666666,529.4833333333332
2020,1,18,19,2.316666666666667,639.8833333333333,5.816666666666666,431.9166666666667
2020,1,18,20,2.5166666666666666,580.95,6.016666666666667,312.65000000000003
2020,1,18,21,3.6,523.25,5.566666666666666,278.35
2020,1,18,22,3.4,499.65000000000003,5.55,280.1166666666667
2020,1,18,23,4.766666666666667,464.25,5.2,294.45
2020,1,18,24,2.983333333333333,429.7833333333333,5.483333333333334,312.98333333333335
2020,1,18,25,2.0166666666666666,395.0833333333333,5.1499999999999995,347.8333333333333
2020,1,18,26,2.05,350.8833333333334,5.3,337.01666666666665
2020,1,18,27,1.5,323.9166666666667,5.616666666666667,288.73333333333335
2020,1,18,28,1.0833333333333333,291.73333333333335,5.633333333333334,245.04999999999998
2020,1,18,29,1.6166666666666665,265.1333333333333,6.05,217.9
2020,1,18,30,2.4,240.44999999999996,5.5,204.51666666666665
2020,1,18,31,1.8833333333333335,207.54999999999998,6.033333333333334,189.76666666666665
2020,1,18,32,2.816666666666667,205.1833333333333,6.516666666666667,169.4
2020,1,18,33,2.9333333333333336,219.0666666666667,6.733333333333333,178.7833333333333
2020,1,18,34,2.5500000000000003,235.35,6.566666666666666,210.94999999999996
2020,1,18,35,1.1833333333333333,245.58333333333337,5.483333333333333,230.3333333333333
2020,1,18,36,1.3,237.36666666666665,6.1499999999999995,228.4333333333333
2020,1,18,37,0.9500000000000001,223.2833333333334,5.3500000000000005,199.7833333333334
2020,1,18,38,0.9666666666666668,197.5,6.05,161.1
2020,1,18,39,1.133333333333333,185.26666666666665,5.366666666666667,141.91666666666666
2020,1,18,40,1.2166666666666666,178.4333333333333,5.816666666666666,115.8
2020,1,18,41,2.6166666666666667,194.71666666666667,5.233333333333333,100.10000000000001
2020,1,18,42,2.15,205.76666666666665,6.016666666666667,80.64999999999999
2020,1,18,43,1.7833333333333332,206.26666666666665,5.349999999999999,69.61666666666667
2020,1,18,44,1.5333333333333334,222.11666666666667,5.550000000000001,73.15
2020,1,18,45,1.9500000000000002,243.98333333333335,5.083333333333333,66.8
2020,1,18,46,1.0833333333333333,247.70000000000005,5.416666666666667,68.35000000000001
2020,1,18,47,1.116666666666667,260.81666666666666,5.25,67.16666666666667
2020,1,18,48,1.1166666666666665,269.3666666666666,5.383333333333333,55.03333333333334
2020,1,19,1,1.2333333333333334,265.76666666666665,5.533333333333334,51.61666666666667
2020,1,19,2,0.8833333333333334,265.6166666666666,5.383333333333334,46.18333333333334
2020,1,19,3,1.4000000000000001,258.21666666666664,5.533333333333334,41.93333333333333
2020,1,19,4,1.0,254.85,5.933333333333334,42.5
2020,1,19,5,0.8166666666666668,237.48333333333335,5.016666666666667,34.800000000000004
2020,1,19,6,0.9499999999999998,228.1666666666667,5.800000000000001,25.983333333333338
2020,1,19,7,1.25,209.98333333333335,5.800000000000001,26.266666666666666
2020,1,19,8,0.8999999999999999,194.98333333333332,5.433333333333334,21.150000000000002
2020,1,19,9,0.6833333333333335,184.29999999999998,5.316666666666667,16.466666666666665
2020,1,19,10,1.2166666666666668,172.4333333333333,5.3999999999999995,15.916666666666666
2020,1,19,11,1.0666666666666667,179.26666666666668,5.7,13.083333333333336
2020,1,19,12,2.6,194.96666666666667,5.733333333333333,16.48333333333333
2020,1,19,13,9.316666666666665,230.75000000000003,6.083333333333333,12.933333333333335
2020,1,19,14,34.75,249.01666666666665,6.616666666666667,10.133333333333333
2020,1,19,15,71.73333333333333,283.40000000000003,17.883333333333333,10.9
2020,1,19,16,105.88333333333333,325.3666666666667,42.550000000000004,10.016666666666667
2020,1,19,17,115.63333333333333,377.5,82.24999999999999,11.600000000000001
2020,1,19,18,100.08333333333333,398.1333333333334,113.46666666666668,14.683333333333332
2020,1,19,19,77.53333333333333,351.01666666666665,137.99999999999997,19.3
2020,1,19,20,64.28333333333333,278.8,162.1833333333333,18.183333333333334
2020,1,19,21,42.21666666666666,180.96666666666667,129.11666666666667,16.53333333333333
2020,1,19,22,27.283333333333335,158.33333333333334,80.16666666666667,14.833333333333334
2020,1,19,23,19.8,144.61666666666667,91.16666666666667,13.33333333333333
2020,1,19,24,18.383333333333336,138.08333333333334,95.91666666666667,9.950000000000001
2020,1,19,25,23.383333333333336,120.7,99.66666666666667,10.266666666666666
2020,1,19,26,24.183333333333334,113.46666666666668,107.46666666666665,10.883333333333335
2020,1,19,27,27.983333333333334,99.44999999999999,107.8,9.583333333333334
2020,1,19,28,31.233333333333334,82.35000000000001,116.46666666666668,11.233333333333333
2020,1,19,29,29.150000000000006,60.15,100.30000000000001,18.799999999999997
2020,1,19,30,24.900000000000002,52.699999999999996,77.7,11.983333333333333
2020,1,19,31,21.2,55.666666666666664,41.18333333333333,11.15
2020,1,19,32,19.599999999999998,30.46666666666667,15.983333333333334,12.533333333333331
2020,1,19,33,17.76666666666667,21.36666666666667,7.583333333333333,5.8
2020,1,19,34,16.433333333333334,17.283333333333335,5.783333333333332,4.833333333333333
2020,1,19,35,19.533333333333335,19.71666666666667,6.533333333333334,5.066666666666666
2020,1,19,36,25.483333333333334,27.350000000000005,9.6,4.916666666666667
2020,1,19,37,30.23333333333333,66.16666666666667,9.15,5.949999999999999
2020,1,19,38,43.46666666666666,61.23333333333334,16.333333333333332,65.01666666666667
2020,1,19,39,49.73333333333334,40.43333333333334,91.41666666666667,68.60000000000001
2020,1,19,40,17.05,43.583333333333336,178.78333333333333,57.25
2020,1,19,41,1.3499999999999999,57.63333333333333,254.6,59.650000000000006
2020,1,19,42,2.4333333333333336,26.266666666666666,246.53333333333333,39.15
2020,1,19,43,2.3833333333333333,14.166666666666666,270.09999999999997,26.0
2020,1,19,44,1.2833333333333332,12.233333333333333,455.01666666666665,20.583333333333332
2020,1,19,45,3.1833333333333336,45.949999999999996,227.11666666666665,42.416666666666664
2020,1,19,46,23.833333333333332,80.73333333333333,181.76666666666665,96.06666666666666
2020,1,19,47,76.60000000000001,96.83333333333333,251.91666666666666,174.58333333333334
2020,1,19,48,109.58333333333336,255.23333333333335,289.1,388.51666666666665
2020,1,20,1,73.81666666666668,448.40000000000003,338.59999999999997,343.5
2020,1,20,2,38.15,440.9166666666667,389.75,419.31666666666666
2020,1,20,3,15.416666666666666,467.25,342.95,374.68333333333334
2020,1,20,4,1.55,544.5333333333332,250.39999999999998,455.2166666666667
2020,1,20,5,1.3333333333333333,497.8833333333334,79.68333333333334,414.26666666666665
2020,1,20,6,1.116666666666667,397.0333333333333,10.200000000000001,342.76666666666665
2020,1,20,7,3.3666666666666667,361.95000000000005,5.783333333333332,280.4166666666667
2020,1,20,8,12.9,330.84999999999997,10.200000000000001,243.73333333333335
2020,1,20,9,43.300000000000004,299.95,55.75,226.21666666666667
2020,1,20,10,72.55,272.91666666666663,176.73333333333335,190.14999999999998
2020,1,20,11,78.78333333333332,306.9666666666667,285.53333333333336,158.51666666666665
2020,1,20,12,73.21666666666667,431.36666666666673,261.21666666666664,202.63333333333333
2020,1,20,13,49.400000000000006,524.5500000000001,249.36666666666665,325.09999999999997
2020,1,20,14,31.016666666666666,493.9666666666667,347.29999999999995,357.6833333333334
2020,1,20,15,21.150000000000002,436.9666666666667,368.23333333333335,317.08333333333337
2020,1,20,16,22.833333333333332,398.76666666666665,414.3333333333333,283.8166666666666
2020,1,20,17,18.750000000000004,369.9333333333334,437.5666666666666,221.5
2020,1,20,18,20.083333333333332,295.45,449.5166666666667,184.04999999999998
2020,1,20,19,33.199999999999996,189.06666666666663,399.01666666666665,123.71666666666668
2020,1,20,20,32.766666666666666,138.50000000000003,302.8833333333333,63.48333333333333
2020,1,20,21,10.9,110.89999999999999,197.78333333333333,21.583333333333332
2020,1,20,22,3.8833333333333333,106.46666666666665,154.06666666666666,8.083333333333334
2020,1,20,23,10.566666666666666,87.88333333333333,95.98333333333333,6.216666666666668
2020,1,20,24,5.133333333333334,57.550000000000004,80.05000000000001,5.916666666666667
2020,1,20,25,2.4666666666666663,45.400000000000006,60.949999999999996,5.183333333333334
2020,1,20,26,1.7166666666666666,34.73333333333334,41.916666666666664,5.883333333333333
2020,1,20,27,1.0166666666666666,23.96666666666667,29.5,4.466666666666667
2020,1,20,28,1.0999999999999999,18.933333333333334,16.25,5.2
2020,1,20,29,1.0,11.033333333333333,18.566666666666666,6.1000000000000005
2020,1,20,30,0.9166666666666665,7.116666666666666,24.850000000000005,5.266666666666667
2020,1,20,31,1.7000000000000002,6.75,31.7,4.616666666666667
2020,1,20,32,1.2666666666666666,8.866666666666667,66.05,5.216666666666667
2020,1,20,33,2.4,11.6,91.8,6.550000000000001
2020,1,20,34,3.1166666666666667,5.583333333333333,83.46666666666665,8.783333333333333
2020,1,20,35,1.8333333333333333,6.683333333333334,61.76666666666667,10.716666666666667
2020,1,20,36,1.2166666666666668,7.150000000000001,52.70000000000001,13.133333333333335
2020,1,20,37,1.0000000000000002,8.6,51.0,15.85
2020,1,20,38,1.2333333333333334,9.916666666666666,49.333333333333336,18.916666666666668
2020,1,20,39,0.8999999999999999,9.2,43.68333333333334,25.399999999999995
2020,1,20,40,0.9666666666666668,8.333333333333334,47.800000000000004,20.583333333333332
2020,1,20,41,1.1333333333333335,8.0,42.400000000000006,18.099999999999998
2020,1,20,42,1.0999999999999999,6.933333333333334,42.71666666666667,14.866666666666667
2020,1,20,43,0.8833333333333334,5.883333333333333,39.599999999999994,14.65
2020,1,20,44,0.6833333333333332,5.666666666666667,33.449999999999996,10.016666666666667
2020,1,20,45,1.0833333333333333,5.449999999999999,34.7,7.8999999999999995
2020,1,20,46,0.9166666666666666,5.3,31.733333333333334,6.216666666666668
2020,1,20,47,0.7999999999999999,4.6499999999999995,24.28333333333333,5.333333333333333
2020,1,20,48,0.8166666666666668,5.933333333333334,17.25,4.35
2020,1,21,1,0.9999999999999999,5.583333333333333,12.85,4.966666666666668
2020,1,21,2,0.9,5.55,9.783333333333333,4.133333333333333
2020,1,21,3,0.7833333333333333,5.316666666666666,7.25,5.55
2020,1,21,4,1.0333333333333332,5.516666666666666,6.683333333333334,4.199999999999999
2020,1,21,5,0.8833333333333334,5.1000000000000005,6.883333333333334,5.533333333333332
2020,1,21,6,1.05,5.25,5.866666666666667,4.633333333333334
2020,1,21,7,1.2500000000000002,5.233333333333334,6.133333333333333,5.400000000000001
2020,1,21,8,1.2500000000000002,5.716666666666668,6.283333333333334,5.449999999999999
2020,1,21,9,1.9666666666666668,4.966666666666667,5.633333333333334,5.3500000000000005
2020,1,21,10,1.5499999999999998,4.8,5.133333333333334,6.05
2020,1,21,11,1.8,5.883333333333333,6.350000000000001,5.8500000000000005
2020,1,21,12,3.783333333333333,6.300000000000001,6.266666666666667,6.6499999999999995
2020,1,21,13,3.4166666666666665,12.5,6.75,8.2
2020,1,21,14,5.8,23.183333333333337,6.633333333333333,8.983333333333334
2020,1,21,15,5.6000000000000005,38.900000000000006,6.949999999999999,13.933333333333332
2020,1,21,16,6.366666666666666,54.416666666666664,6.033333333333332,17.683333333333334
2020,1,21,17,7.083333333333333,77.7,5.516666666666667,25.683333333333334
2020,1,21,18,6.75,121.2,5.433333333333333,33.199999999999996
2020,1,21,19,8.399999999999999,130.65,6.016666666666667,41.15
2020,1,21,20,5.933333333333334,101.75,5.8,46.28333333333333
2020,1,21,21,4.066666666666667,70.01666666666667,5.349999999999999,43.35
2020,1,21,22,4.1499999999999995,45.449999999999996,5.3999999999999995,32.083333333333336
2020,1,21,23,3.6166666666666667,31.849999999999998,5.133333333333334,23.75
2020,1,21,24,2.0500000000000003,22.516666666666666,5.800000000000001,18.316666666666666
2020,1,21,25,1.9666666666666668,11.450000000000001,5.466666666666668,13.200000000000001
2020,1,21,26,1.1666666666666667,7.066666666666666,5.483333333333333,7.249999999999999
2020,1,21,27,1.1333333333333333,5.916666666666667,5.533333333333334,5.283333333333333
2020,1,21,28,1.1500000000000001,8.9,4.933333333333333,5.6499999999999995
